Freq.	V(verr)/V(x)
3.38844156139197e+004	(1.79979431100029e+001dB,3.90109709423634e+001°)
3.46736850452526e+004	(1.74950289754977e+001dB,3.91090026688977e+001°)
3.54813389233569e+004	(1.70063861477368e+001dB,3.92287690997275e+001°)
3.63078054770095e+004	(1.65310300426686e+001dB,3.93668990742556e+001°)
3.71535229097166e+004	(1.60680751345182e+001dB,3.95204327733276e+001°)
3.80189396320555e+004	(1.56167217375904e+001dB,3.96867522613140e+001°)
3.89045144994274e+004	(1.51762448175124e+001dB,3.98635258248448e+001°)
3.98107170553490e+004	(1.47459844819981e+001dB,4.00486630679658e+001°)
4.07380277804106e+004	(1.43253378674669e+001dB,4.02402784598262e+001°)
4.16869383470328e+004	(1.39137521907530e+001dB,4.04366615733160e+001°)
4.26579518801585e+004	(1.35107187774621e+001dB,4.06362526562946e+001°)
4.36515832240158e+004	(1.31157679124594e+001dB,4.08376224796023e+001°)
4.46683592150955e+004	(1.27284643852535e+001dB,4.10394556350181e+001°)
4.57088189614867e+004	(1.23484036250584e+001dB,4.12405366310426e+001°)
4.67735141287190e+004	(1.19752083381418e+001dB,4.14397382687594e+001°)
4.78630092322630e+004	(1.16085255745682e+001dB,4.16360118841410e+001°)
4.89778819368437e+004	(1.12480241632726e+001dB,4.18283791244287e+001°)
5.01187233627263e+004	(1.08933924641064e+001dB,4.20159249900700e+001°)
5.12861383991356e+004	(1.05443363934730e+001dB,4.21977919242165e+001°)
5.24807460249763e+004	(1.02005776867736e+001dB,4.23731747719985e+001°)
5.37031796370243e+004	(9.86185236635656e+000dB,4.25413164640039e+001°)
5.49540873857615e+004	(9.52790938822936e+000dB,4.27015043043364e+001°)
5.62341325190339e+004	(9.19850944461197e+000dB,4.28530667646460e+001°)
5.75439937337147e+004	(8.87342390262342e+000dB,4.29953707026317e+001°)
5.88843655355578e+004	(8.55243386210370e+000dB,4.31278189375175e+001°)
6.02559586074347e+004	(8.23532931787263e+000dB,4.32498481264974e+001°)
6.16595001861471e+004	(7.92190841368399e+000dB,4.33609268956289e+001°)
6.30957344480182e+004	(7.61197677680686e+000dB,4.34605541865041e+001°)
6.45654229034644e+004	(7.30534692360174e+000dB,4.35482577865349e+001°)
6.60693448007584e+004	(7.00183772769667e+000dB,4.36235930161074e+001°)
6.76082975391970e+004	(6.70127394343878e+000dB,4.36861415503661e+001°)
6.91830970918924e+004	(6.40348577822552e+000dB,4.37355103571503e+001°)
7.07945784384125e+004	(6.10830850812884e+000dB,4.37713307357310e+001°)
7.24435960074977e+004	(5.81558213193158e+000dB,4.37932574436055e+001°)
7.41310241300904e+004	(5.52515105931408e+000dB,4.38009679007672e+001°)
7.58577575029170e+004	(5.23686382947173e+000dB,4.37941614626584e+001°)
7.76247116628677e+004	(4.95057285692099e+000dB,4.37725587544856e+001°)
7.94328234724267e+004	(4.66613420167178e+000dB,4.37359010607796e+001°)
8.12830516164084e+004	(4.38340736131352e+000dB,4.36839497650568e+001°)
8.31763771102656e+004	(4.10225508288844e+000dB,4.36164858352165e+001°)
8.51138038202361e+004	(3.82254319271245e+000dB,4.35333093509182e+001°)
8.70963589956065e+004	(3.54414044255605e+000dB,4.34342390696554e+001°)
8.91250938133729e+004	(3.26691837081936e+000dB,4.33191120285878e+001°)
9.12010839355893e+004	(2.99075117752869e+000dB,4.31877831794397e+001°)
9.33254300796974e+004	(2.71551561215065e+000dB,4.30401250539319e+001°)
9.54992586021418e+004	(2.44109087336555e+000dB,4.28760274573024e+001°)
9.77237220955792e+004	(2.16735852006698e+000dB,4.26953971874929e+001°)
9.99999999999981e+004	(1.89420239296066e+000dB,4.24981577775628e+001°)
1.02329299228073e+005	(1.62150854622473e+000dB,4.22842492588250e+001°)
1.04712854805088e+005	(1.34916518876669e+000dB,4.20536279421127e+001°)
1.07151930523759e+005	(1.07706263467062e+000dB,4.18062662144693e+001°)
1.09647819614316e+005	(8.05093262473527e-001dB,4.15421523484338e+001°)
1.12201845430194e+005	(5.33151482942105e-001dB,4.12612903209564e+001°)
1.14815362149686e+005	(2.61133715042552e-001dB,4.09636996388516e+001°)
1.17489755493951e+005	(-1.10616301931924e-002dB,4.06494151675668e+001°)
1.20226443461739e+005	(-2.83534158200316e-001dB,4.03184869599331e+001°)
1.23026877081236e+005	(-5.56381492115945e-001dB,3.99709800814670e+001°)
1.25892541179414e+005	(-8.29699267034161e-001dB,3.96069744287199e+001°)
1.28824955169311e+005	(-1.10358111762150e+000dB,3.92265645371238e+001°)
1.31825673855638e+005	(-1.37811865946132e+000dB,3.88298593747677e+001°)
1.34896288259163e+005	(-1.65340146452858e+000dB,3.84169821185612e+001°)
1.38038426460286e+005	(-1.92951703123365e+000dB,3.79880699092984e+001°)
1.41253754462273e+005	(-2.20655074951393e+000dB,3.75432735822395e+001°)
1.44543977074590e+005	(-2.48458586149440e+000dB,3.70827573699709e+001°)
1.47910838816818e+005	(-2.76370341828100e+000dB,3.66066985744953e+001°)
1.51356124843618e+005	(-3.04398223349404e+000dB,3.61152872057413e+001°)
1.54881661891245e+005	(-3.32549883419013e+000dB,3.56087255839650e+001°)
1.58489319246108e+005	(-3.60832740986073e+000dB,3.50872279038441e+001°)
1.62181009735890e+005	(-3.89253976023099e+000dB,3.45510197584397e+001°)
1.65958690743753e+005	(-4.17820524261393e+000dB,3.40003376216113e+001°)
1.69824365246171e+005	(-4.46539071960083e+000dB,3.34354282879256e+001°)
1.73780082874934e+005	(-4.75416050788767e+000dB,3.28565482695813e+001°)
1.77827941003889e+005	(-5.04457632904984e+000dB,3.22639631503831e+001°)
1.81970085860995e+005	(-5.33669726308068e+000dB,3.16579468973336e+001°)
1.86208713666283e+005	(-5.63057970550483e+000dB,3.10387811309558e+001°)
1.90546071796321e+005	(-5.92627732886341e+000dB,3.04067543560142e+001°)
1.94984459975801e+005	(-6.22384104934430e+000dB,2.97621611548550e+001°)
1.99526231496884e+005	(-6.52331899929818e+000dB,2.91053013461253e+001°)
2.04173794466949e+005	(-6.82475650633805e+000dB,2.84364791121585e+001°)
2.08929613085400e+005	(-7.12819607966859e+000dB,2.77560020988063e+001°)
2.13796208950219e+005	(-7.43367740423103e+000dB,2.70641804919612e+001°)
2.18776162394951e+005	(-7.74123734318066e+000dB,2.63613260754279e+001°)
2.23872113856830e+005	(-8.05090994913824e+000dB,2.56477512751740e+001°)
2.29086765276773e+005	(-8.36272648457438e+000dB,2.49237681952943e+001°)
2.34422881531988e+005	(-8.67671545159866e+000dB,2.41896876512767e+001°)
2.39883291901944e+005	(-8.99290263133394e+000dB,2.34458182063343e+001°)
2.45470891568498e+005	(-9.31131113296244e+000dB,2.26924652166811e+001°)
2.51188643150953e+005	(-9.63196145243535e+000dB,2.19299298916699e+001°)
2.57039578276881e+005	(-9.95487154074250e+000dB,2.11585083746750e+001°)
2.63026799189533e+005	(-1.02800568815459e+001dB,2.03784908505029e+001°)
2.69153480392686e+005	(-1.06075305778901e+001dB,1.95901606849405e+001°)
2.75422870333811e+005	(-1.09373034476177e+001dB,1.87937936018150e+001°)
2.81838293126440e+005	(-1.12693841270353e+001dB,1.79896569026405e+001°)
2.88403150312655e+005	(-1.16037791823042e+001dB,1.71780087335793e+001°)
2.95120922666633e+005	(-1.19404932279620e+001dB,1.63590974040434e+001°)
3.01995172040196e+005	(-1.22795290519215e+001dB,1.55331607608245e+001°)
3.09029543251353e+005	(-1.26208877462465e+001dB,1.47004256211692e+001°)
3.16227766016832e+005	(-1.29645688429610e+001dB,1.38611072677191e+001°)
3.23593656929622e+005	(-1.33105704541171e+001dB,1.30154090077244e+001°)
3.31131121482584e+005	(-1.36588894153252e+001dB,1.21635217984180e+001°)
3.38844156139196e+005	(-1.40095214319368e+001dB,1.13056239399175e+001°)
3.46736850452525e+005	(-1.43624612270644e+001dB,1.04418808365079e+001°)
3.54813389233568e+005	(-1.47177026906287e+001dB,9.57244482665652e+000°)
3.63078054770094e+005	(-1.50752390286322e+001dB,8.69745508163337e+000°)
3.71535229097165e+005	(-1.54350629118783e+001dB,7.81703757215188e+000°)
3.80189396320553e+005	(-1.57971666233790e+001dB,6.93130510201917e+000°)
3.89045144994273e+005	(-1.61615422037230e+001dB,6.04035740739030e+000°)
3.98107170553489e+005	(-1.65281815937115e+001dB,5.14428131986140e+000°)
4.07380277804104e+005	(-1.68970767736070e+001dB,4.24315099131331e+000°)
4.16869383470327e+005	(-1.72682198983779e+001dB,3.33702817813161e+000°)
4.26579518801584e+005	(-1.76416034283704e+001dB,2.42596258217956e+000°)
4.36515832240157e+005	(-1.80172202548752e+001dB,1.50999224568789e+000°)
4.46683592150954e+005	(-1.83950638201080e+001dB,5.89143997047073e-001°)
4.57088189614866e+005	(-1.87751282311619e+001dB,-3.36566055658100e-001°)
4.67735141287188e+005	(-1.91574083675363e+001dB,-1.26713198664735e+000°)
4.78630092322628e+005	(-1.95418999818866e+001dB,-2.20255747334149e+000°)
4.89778819368436e+005	(-1.99285997936826e+001dB,-3.14285517958551e+000°)
5.01187233627262e+005	(-2.03175055755009e+001dB,-4.08804610467089e+000°)
5.12861383991354e+005	(-2.07086162317135e+001dB,-5.03815890165598e+000°)
5.24807460249762e+005	(-2.11019318693711e+001dB,-5.99322916849584e+000°)
5.37031796370241e+005	(-2.14974538611120e+001dB,-6.95329871549387e+000°)
5.49540873857613e+005	(-2.18951848999588e+001dB,-7.91841481258115e+000°)
5.62341325190337e+005	(-2.22951290458939e+001dB,-8.88862941991688e+000°)
5.75439937337145e+005	(-2.26972917641337e+001dB,-9.86399840528855e+000°)
5.88843655355577e+005	(-2.31016799550471e+001dB,-1.08445807517741e+001°)
6.02559586074345e+005	(-2.35083019756882e+001dB,-1.18304377591123e+001°)
6.16595001861469e+005	(-2.39171676529402e+001dB,-1.28216322422143e+001°)
6.30957344480180e+005	(-2.43282882882898e+001dB,-1.38182277302364e+001°)
6.45654229034642e+005	(-2.47416766542755e+001dB,-1.48202876696242e+001°)
6.60693448007582e+005	(-2.51573469826804e+001dB,-1.58278746345329e+001°)
6.76082975391967e+005	(-2.55753149445612e+001dB,-1.68410495480179e+001°)
6.91830970918922e+005	(-2.59955976222356e+001dB,-1.78598709173870e+001°)
7.07945784384123e+005	(-2.64182134733752e+001dB,-1.88843940870947e+001°)
7.24435960074975e+005	(-2.68431822873812e+001dB,-1.99146705125458e+001°)
7.41310241300902e+005	(-2.72705251342505e+001dB,-2.09507470581583e+001°)
7.58577575029167e+005	(-2.77002643061722e+001dB,-2.19926653230044e+001°)
7.76247116628675e+005	(-2.81324232521306e+001dB,-2.30404609973085e+001°)
7.94328234724264e+005	(-2.85670265058241e+001dB,-2.40941632530242e+001°)
8.12830516164082e+005	(-2.90040996072493e+001dB,-2.51537941716356e+001°)
8.31763771102653e+005	(-2.94436690183391e+001dB,-2.62193682122307e+001°)
8.51138038202358e+005	(-2.98857620330812e+001dB,-2.72908917227709e+001°)
8.70963589956062e+005	(-3.03304066825888e+001dB,-2.83683624973287e+001°)
8.91250938133726e+005	(-3.07776316356309e+001dB,-2.94517693818814e+001°)
9.12010839355890e+005	(-3.12274660951769e+001dB,-3.05410919310322e+001°)
9.33254300796971e+005	(-3.16799396915425e+001dB,-3.16363001177791e+001°)
9.54992586021415e+005	(-3.21350823727686e+001dB,-3.27373540981609e+001°)
9.77237220955789e+005	(-3.25929242928945e+001dB,-3.38442040322849e+001°)
9.99999999999978e+005	(-3.30534956988218e+001dB,-3.49567899628795e+001°)
1.02329299228073e+006	(-3.35168268164910e+001dB,-3.60750417521150e+001°)
1.04712854805088e+006	(-3.39829477371150e+001dB,-3.71988790770045e+001°)
1.07151930523758e+006	(-3.44518883042286e+001dB,-3.83282114832367e+001°)
1.09647819614316e+006	(-3.49236780023247e+001dB,-3.94629384967993e+001°)
1.12201845430194e+006	(-3.53983458478448e+001dB,-4.06029497922463e+001°)
1.14815362149686e+006	(-3.58759202832883e+001dB,-4.17481254159298e+001°)
1.17489755493950e+006	(-3.63564290751853e+001dB,-4.28983360619843e+001°)
1.20226443461739e+006	(-3.68398992166546e+001dB,-4.40534433983112e+001°)
1.23026877081235e+006	(-3.73263568352319e+001dB,-4.52133004392740e+001°)
1.25892541179414e+006	(-3.78158271066080e+001dB,-4.63777519612988e+001°)
1.28824955169311e+006	(-3.83083341748639e+001dB,-4.75466349570698e+001°)
1.31825673855638e+006	(-3.88039010797220e+001dB,-4.87197791235437e+001°)
1.34896288259162e+006	(-3.93025496912643e+001dB,-4.98970073785719e+001°)
1.38038426460285e+006	(-3.98043006524821e+001dB,-5.10781364005370e+001°)
1.41253754462272e+006	(-4.03091733299355e+001dB,-5.22629771850727e+001°)
1.44543977074590e+006	(-4.08171857727066e+001dB,-5.34513356126676e+001°)
1.47910838816817e+006	(-4.13283546797248e+001dB,-5.46430130207388e+001°)
1.51356124843617e+006	(-4.18426953754440e+001dB,-5.58378067736280e+001°)
1.54881661891245e+006	(-4.23602217937377e+001dB,-5.70355108238985e+001°)
1.58489319246108e+006	(-4.28809464697750e+001dB,-5.82359162583230e+001°)
1.62181009735889e+006	(-4.34048805395253e+001dB,-5.94388118220289e+001°)
1.65958690743752e+006	(-4.39320337464402e+001dB,-6.06439844144204e+001°)
1.69824365246171e+006	(-4.44624144547500e+001dB,-6.18512195507200e+001°)
1.73780082874934e+006	(-4.49960296687191e+001dB,-6.30603017832580e+001°)
1.77827941003888e+006	(-4.55328850571075e+001dB,-6.42710150769864e+001°)
1.81970085860994e+006	(-4.60729849820019e+001dB,-6.54831431340914e+001°)
1.86208713666283e+006	(-4.66163325311010e+001dB,-6.66964696630246e+001°)
1.90546071796320e+006	(-4.71629295524718e+001dB,-6.79107785877517e+001°)
1.94984459975800e+006	(-4.77127766907336e+001dB,-6.91258541935182e+001°)
1.99526231496883e+006	(-4.82658734235798e+001dB,-7.03414812059566e+001°)
2.04173794466948e+006	(-4.88222180975069e+001dB,-7.15574448008737e+001°)
2.08929613085399e+006	(-4.93818079615964e+001dB,-7.27735305425758e+001°)
2.13796208950218e+006	(-4.99446391981765e+001dB,-7.39895242490774e+001°)
2.18776162394950e+006	(-5.05107069491849e+001dB,-7.52052117830015e+001°)
2.23872113856829e+006	(-5.10800053370593e+001dB,-7.64203787673947e+001°)
2.29086765276772e+006	(-5.16525274789948e+001dB,-7.76348102260387e+001°)
2.34422881531987e+006	(-5.22282654934296e+001dB,-7.88482901481337e+001°)
2.39883291901944e+006	(-5.28072104976507e+001dB,-8.00606009774416e+001°)
2.45470891568497e+006	(-5.33893525954470e+001dB,-8.12715230261006e+001°)
2.51188643150952e+006	(-5.39746808537817e+001dB,-8.24808338133491e+001°)
2.57039578276880e+006	(-5.45631832674979e+001dB,-8.36883073293094e+001°)
2.63026799189532e+006	(-5.51548467111261e+001dB,-8.48937132237787e+001°)
2.69153480392685e+006	(-5.57496568769073e+001dB,-8.60968159196417e+001°)
2.75422870333810e+006	(-5.63475981982007e+001dB,-8.72973736500512e+001°)
2.81838293126439e+006	(-5.69486537574907e+001dB,-8.84951374179073e+001°)
2.88403150312654e+006	(-5.75528051782538e+001dB,-8.96898498754029e+001°)
2.95120922666632e+006	(-5.81600324999877e+001dB,-9.08812441204739e+001°)
3.01995172040195e+006	(-5.87703140357346e+001dB,-9.20690424059086e+001°)
3.09029543251352e+006	(-5.93836262114564e+001dB,-9.32529547556053e+001°)
3.16227766016831e+006	(-5.99999433866321e+001dB,-9.44326774810361e+001°)
3.23593656929621e+006	(-6.06192376554420e+001dB,-9.56078915893619e+001°)
3.31131121482583e+006	(-6.12414786278904e+001dB,-9.67782610728563e+001°)
3.38844156139195e+006	(-6.18666331901778e+001dB,-9.79434310673277e+001°)
3.46736850452523e+006	(-6.24946652435749e+001dB,-9.91030258650906e+001°)
3.54813389233567e+006	(-6.31255354209661e+001dB,-1.00256646765733e+002°)
3.63078054770093e+006	(-6.37592007801164e+001dB,-1.01403869745468e+002°)
3.71535229097164e+006	(-6.43956144725651e+001dB,-1.02544242923259e+002°)
3.80189396320552e+006	(-6.50347253868648e+001dB,-1.03677283799199e+002°)
3.89045144994271e+006	(-6.56764777646508e+001dB,-1.04802476237845e+002°)
3.98107170553488e+006	(-6.63208107877405e+001dB,-1.05919267166355e+002°)
4.07380277804103e+006	(-6.69676581341219e+001dB,-1.07027062954483e+002°)
4.16869383470326e+006	(-6.76169475002726e+001dB,-1.08125225440766e+002°)
4.26579518801583e+006	(-6.82686000867579e+001dB,-1.09213067566671e+002°)
4.36515832240156e+006	(-6.89225300434657e+001dB,-1.10289848578250e+002°)
4.46683592150952e+006	(-6.95786438701371e+001dB,-1.11354768753039e+002°)
4.57088189614864e+006	(-7.02368397670145e+001dB,-1.12406963608761e+002°)
4.67735141287187e+006	(-7.08970069294549e+001dB,-1.13445497550096e+002°)
4.78630092322627e+006	(-7.15590247791828e+001dB,-1.14469356910612e+002°)
4.89778819368434e+006	(-7.22227621234952e+001dB,-1.15477442349316e+002°)
5.01187233627260e+006	(-7.28880762321108e+001dB,-1.16468560565573e+002°)
5.12861383991352e+006	(-7.35548118194695e+001dB,-1.17441415302971e+002°)
5.24807460249760e+006	(-7.42227999180675e+001dB,-1.18394597622703e+002°)
5.37031796370240e+006	(-7.48918566258518e+001dB,-1.19326575441033e+002°)
5.49540873857611e+006	(-7.55617817077210e+001dB,-1.20235682344461e+002°)
5.62341325190336e+006	(-7.62323570277898e+001dB,-1.21120105721516e+002°)
5.75439937337143e+006	(-7.69033447852330e+001dB,-1.21977874283115e+002°)
5.88843655355575e+006	(-7.75744855222621e+001dB,-1.22806845086093e+002°)
6.02559586074343e+006	(-7.82454958681340e+001dB,-1.23604690228680e+002°)
6.16595001861467e+006	(-7.89160659782032e+001dB,-1.24368883455236e+002°)
6.30957344480178e+006	(-7.95858566220693e+001dB,-1.25096686992954e+002°)
6.45654229034640e+006	(-8.02544958702391e+001dB,-1.25785139048992e+002°)
6.60693448007580e+006	(-8.09215753249210e+001dB,-1.26431042526103e+002°)
6.76082975391965e+006	(-8.15866458384233e+001dB,-1.27030955671775e+002°)
6.91830970918920e+006	(-8.22492126632181e+001dB,-1.27581185563768e+002°)
7.07945784384121e+006	(-8.29087299827241e+001dB,-1.28077785556430e+002°)
7.24435960074972e+006	(-8.35645947832063e+001dB,-1.28516558068069e+002°)
7.41310241300899e+006	(-8.42161400477973e+001dB,-1.28893064378542e+002°)
7.58577575029165e+006	(-8.48626272868163e+001dB,-1.29202643420995e+002°)
7.76247116628673e+006	(-8.55032384684928e+001dB,-1.29440441878318e+002°)
7.94328234724262e+006	(-8.61370674856274e+001dB,-1.29601458208520e+002°)
8.12830516164079e+006	(-8.67631113914847e+001dB,-1.29680603483385e+002°)
8.31763771102650e+006	(-8.73802617668027e+001dB,-1.29672782071967e+002°)
8.51138038202355e+006	(-8.79872967418110e+001dB,-1.29572995150268e+002°)
8.70963589956059e+006	(-8.85828743918543e+001dB,-1.29376469661001e+002°)
8.91250938133723e+006	(-8.91655284454106e+001dB,-1.29078814546461e+002°)
9.12010839355887e+006	(-8.97336674729303e+001dB,-1.28676204684600e+002°)
9.33254300796968e+006	(-9.02855789347726e+001dB,-1.28165590829837e+002°)
9.54992586021412e+006	(-9.08194396124682e+001dB,-1.27544930901492e+002°)
9.77237220955786e+006	(-9.13333339695354e+001dB,-1.26813434181897e+002°)
9.99999999999975e+006	(-9.18252818149982e+001dB,-1.25971805569071e+002°)
1.02329299228073e+007	(-9.22932762033678e+001dB,-1.25022472409365e+002°)
1.04712854805087e+007	(-9.27353317471020e+001dB,-1.23969772337896e+002°)
1.07151930523758e+007	(-9.31495424363559e+001dB,-1.22820077973891e+002°)
1.09647819614316e+007	(-9.35341467246070e+001dB,-1.21581834377340e+002°)
1.12201845430194e+007	(-9.38875962100492e+001dB,-1.20265488869581e+002°)
1.14815362149685e+007	(-9.42086229724091e+001dB,-1.18883300656842e+002°)
1.17489755493950e+007	(-9.44962998139143e+001dB,-1.17449029325795e+002°)
1.20226443461738e+007	(-9.47500875777896e+001dB,-1.15977515304805e+002°)
1.23026877081235e+007	(-9.49698645386231e+001dB,-1.14484179467563e+002°)
1.25892541179414e+007	(-9.51559345432345e+001dB,-1.12984480403570e+002°)
1.28824955169310e+007	(-9.53090128805370e+001dB,-1.11493374010727e+002°)
1.31825673855637e+007	(-9.54301913566215e+001dB,-1.10024819563000e+002°)
1.34896288259162e+007	(-9.55208862751233e+001dB,-1.08591369399654e+002°)
1.38038426460285e+007	(-9.55827745760115e+001dB,-1.07203867489947e+002°)
1.41253754462272e+007	(-9.56177240539531e+001dB,-1.05871267936251e+002°)
1.44543977074589e+007	(-9.56277233607297e+001dB,-1.04600570747725e+002°)
1.47910838816817e+007	(-9.56148165825444e+001dB,-1.03396861161112e+002°)
1.51356124843617e+007	(-9.55810458561769e+001dB,-1.02263431626888e+002°)
1.54881661891244e+007	(-9.55284040489162e+001dB,-1.01201962516855e+002°)
1.58489319246107e+007	(-9.54587982118511e+001dB,-1.00212738030505e+002°)
1.62181009735889e+007	(-9.53740234745905e+001dB,-9.92948766503139e+001°)
1.65958690743752e+007	(-9.52757463356179e+001dB,-9.84465597008093e+001°)
1.69824365246170e+007	(-9.51654959031163e+001dB,-9.76652461516317e+001°)
1.73780082874933e+007	(-9.50446614985856e+001dB,-9.69478660933831e+001°)
1.77827941003888e+007	(-9.49144950788927e+001dB,-9.62909889210618e+001°)
1.81970085860994e+007	(-9.47761170904622e+001dB,-9.56909650323796e+001°)
1.86208713666282e+007	(-9.46305245846997e+001dB,-9.51440418023906e+001°)
1.90546071796320e+007	(-9.44786006551705e+001dB,-9.46464558401917e+001°)
1.94984459975799e+007	(-9.43211244760718e+001dB,-9.41945042139459e+001°)
1.99526231496883e+007	(-9.41587814147184e+001dB,-9.37845975977886e+001°)
2.04173794466948e+007	(-9.39921728513559e+001dB,-9.34132982797151e+001°)
2.08929613085399e+007	(-9.38218254670560e+001dB,-9.30773457796449e+001°)
2.13796208950218e+007	(-9.36481998578400e+001dB,-9.27736725412389e+001°)
2.18776162394950e+007	(-9.34716984053235e+001dB,-9.24994118357036e+001°)
2.23872113856828e+007	(-9.32926723846725e+001dB,-9.22518996869721e+001°)
2.29086765276771e+007	(-9.31114283254696e+001dB,-9.20286723181260e+001°)
2.34422881531986e+007	(-9.29282336629485e+001dB,-9.18274603401256e+001°)
2.39883291901943e+007	(-9.27433217301784e+001dB,-9.16461806611173e+001°)
2.45470891568497e+007	(-9.25568961479995e+001dB,-9.14829268881076e+001°)
2.51188643150951e+007	(-9.23691346717046e+001dB,-9.13359588207465e+001°)
2.57039578276880e+007	(-9.21801925521624e+001dB,-9.12036914957026e+001°)
2.63026799189531e+007	(-9.19902054664083e+001dB,-9.10846841258978e+001°)
2.69153480392684e+007	(-9.17992920685165e+001dB,-9.09776291874721e+001°)
2.75422870333809e+007	(-9.16075562074160e+001dB,-9.08813418351959e+001°)
2.81838293126438e+007	(-9.14150888532569e+001dB,-9.07947497705370e+001°)
2.88403150312653e+007	(-9.12219697698091e+001dB,-9.07168836430229e+001°)
2.95120922666631e+007	(-9.10282689657237e+001dB,-9.06468680321718e+001°)
3.01995172040194e+007	(-9.08340479538202e+001dB,-9.05839130322276e+001°)
3.09029543251351e+007	(-9.06393608437220e+001dB,-9.05273064433179e+001°)
3.16227766016830e+007	(-9.04442552900173e+001dB,-9.04764065592020e+001°)
3.23593656929620e+007	(-9.02487733152826e+001dB,-9.04306355322664e+001°)
3.31131121482582e+007	(-9.00529520246356e+001dB,-9.03894732899812e+001°)
3.38844156139194e+007	(-8.98568242264483e+001dB,-9.03524519729403e+001°)
3.46736850452522e+007	(-8.96604189716944e+001dB,-9.03191508622698e+001°)
3.54813389233566e+007	(-8.94637620228822e+001dB,-9.02891917631833e+001°)
3.63078054770092e+007	(-8.92668762619217e+001dB,-9.02622348114279e+001°)
3.71535229097163e+007	(-8.90697820451557e+001dB,-9.02379746700117e+001°)
3.80189396320551e+007	(-8.88724975124818e+001dB,-9.02161370847580e+001°)
3.89045144994270e+007	(-8.86750388567597e+001dB,-9.01964757686929e+001°)
3.98107170553487e+007	(-8.84774205586027e+001dB,-9.01787695869474e+001°)
4.07380277804102e+007	(-8.82796555913752e+001dB,-9.01628200156478e+001°)
4.16869383470324e+007	(-8.80817556000229e+001dB,-9.01484488500763e+001°)
4.26579518801581e+007	(-8.78837310573568e+001dB,-9.01354961392238e+001°)
4.36515832240154e+007	(-8.76855914006633e+001dB,-9.01238183256260e+001°)
4.46683592150951e+007	(-8.74873451512410e+001dB,-9.01132865710814e+001°)
4.57088189614863e+007	(-8.72890000190139e+001dB,-9.01037852504871e+001°)
4.67735141287186e+007	(-8.70905629942369e+001dB,-9.00952105975580e+001°)
4.78630092322625e+007	(-8.68920404278037e+001dB,-9.00874694876315e+001°)
4.89778819368433e+007	(-8.66934381018899e+001dB,-9.00804783440982e+001°)
5.01187233627259e+007	(-8.64947612918363e+001dB,-9.00741621562386e+001°)
5.12861383991351e+007	(-8.62960148206523e+001dB,-9.00684535973788e+001°)
5.24807460249758e+007	(-8.60972031069102e+001dB,-9.00632922333365e+001°)
5.37031796370238e+007	(-8.58983302070001e+001dB,-9.00586238120797e+001°)
5.49540873857610e+007	(-8.56993998523122e+001dB,-9.00543996264011e+001°)
5.62341325190334e+007	(-8.55004154821246e+001dB,-9.00505759422084e+001°)
5.75439937337141e+007	(-8.53013802726026e+001dB,-9.00471134857607e+001°)
5.88843655355573e+007	(-8.51022971625023e+001dB,-9.00439769838341e+001°)
6.02559586074341e+007	(-8.49031688759223e+001dB,-9.00411347514068e+001°)
6.16595001861465e+007	(-8.47039979424743e+001dB,-9.00385583219866e+001°)
6.30957344480176e+007	(-8.45047867152135e+001dB,-9.00362221162022e+001°)
6.45654229034638e+007	(-8.43055373865876e+001dB,-9.00341031447145e+001°)
6.60693448007578e+007	(-8.41062520026252e+001dB,-9.00321807419100e+001°)
6.76082975391963e+007	(-8.39069324756230e+001dB,-9.00304363271932e+001°)
6.91830970918917e+007	(-8.37075805954827e+001dB,-9.00288531910252e+001°)
7.07945784384118e+007	(-8.35081980398066e+001dB,-9.00274163031419e+001°)
7.24435960074970e+007	(-8.33087863830329e+001dB,-9.00261121406535e+001°)
7.41310241300897e+007	(-8.31093471045898e+001dB,-9.00249285339616e+001°)
7.58577575029163e+007	(-8.29098815962319e+001dB,-9.00238545286418e+001°)
7.76247116628670e+007	(-8.27103911686992e+001dB,-9.00228802616328e+001°)
7.94328234724259e+007	(-8.25108770576825e+001dB,-9.00219968502448e+001°)
8.12830516164077e+007	(-8.23113404292442e+001dB,-9.00211962926521e+001°)
8.31763771102648e+007	(-8.21117823847537e+001dB,-9.00204713786761e+001°)
8.51138038202353e+007	(-8.19122039653808e+001dB,-9.00198156097851e+001°)
8.70963589956056e+007	(-8.17126061560926e+001dB,-9.00192231273555e+001°)
8.91250938133721e+007	(-8.15129898894548e+001dB,-9.00186886483301e+001°)
9.12010839355884e+007	(-8.13133560489858e+001dB,-9.00182074075068e+001°)
9.33254300796965e+007	(-8.11137054722633e+001dB,-9.00177751057649e+001°)
9.54992586021409e+007	(-8.09140389538357e+001dB,-9.00173878636154e+001°)
9.77237220955783e+007	(-8.07143572477979e+001dB,-9.00170421795167e+001°)
1.00000000000000e+008	(-8.05146610702651e+001dB,-9.00167348924641e+001°)
